group,trial,projection_seed,label,text,entity_type,entity,first_checkpoint,last_checkpoint,appearances,possible_stages_from_birth,survival_fraction,longest_consecutive_stages,survived_to_final,continuous_to_final,category
異なる射影,1,20261813,無関係文,犬は公園を走っている,node,348,0,50,6,6,1.0,6,1,1,中核経路
異なる射影,1,20261813,無関係文,犬は公園を走っている,node,476,0,50,6,6,1.0,6,1,1,中核経路
異なる射影,1,20261813,無関係文,犬は公園を走っている,node,94,0,50,6,6,1.0,6,1,1,中核経路
異なる射影,1,20261813,無関係文,犬は公園を走っている,node,352,0,50,6,6,1.0,6,1,1,中核経路
異なる射影,1,20261813,無関係文,犬は公園を走っている,node,225,0,50,6,6,1.0,6,1,1,中核経路
異なる射影,1,20261813,無関係文,犬は公園を走っている,node,488,0,50,6,6,1.0,6,1,1,中核経路
異なる射影,1,20261813,無関係文,犬は公園を走っている,node,364,0,0,1,6,0.16666667,1,0,0,一時経路
異なる射影,1,20261813,無関係文,犬は公園を走っている,node,496,0,50,6,6,1.0,6,1,1,中核経路
異なる射影,1,20261813,無関係文,犬は公園を走っている,node,370,0,50,6,6,1.0,6,1,1,中核経路
異なる射影,1,20261813,無関係文,犬は公園を走っている,node,250,0,50,6,6,1.0,6,1,1,中核経路
異なる射影,1,20261813,無関係文,犬は公園を走っている,edge,"[218, 496]",0,50,6,6,1.0,6,1,1,中核経路
異なる射影,1,20261813,無関係文,犬は公園を走っている,edge,"[15, 451]",0,50,6,6,1.0,6,1,1,中核経路
異なる射影,1,20261813,無関係文,犬は公園を走っている,edge,"[413, 476]",0,50,6,6,1.0,6,1,1,中核経路
異なる射影,1,20261813,無関係文,犬は公園を走っている,edge,"[63, 519]",0,50,6,6,1.0,6,1,1,中核経路
異なる射影,1,20261813,無関係文,犬は公園を走っている,edge,"[496, 516]",50,50,1,1,1.0,1,1,1,定着した成長経路
異なる射影,1,20261813,無関係文,犬は公園を走っている,edge,"[213, 466]",0,50,6,6,1.0,6,1,1,中核経路
異なる射影,1,20261813,無関係文,犬は公園を走っている,edge,"[65, 573]",0,50,6,6,1.0,6,1,1,中核経路
異なる射影,1,20261813,無関係文,犬は公園を走っている,edge,"[218, 364]",0,0,1,6,0.16666667,1,0,0,一時経路
異なる射影,1,20261813,無関係文,犬は公園を走っている,edge,"[63, 268]",0,50,6,6,1.0,6,1,1,中核経路
異なる射影,1,20261813,無関係文,犬は公園を走っている,edge,"[15, 352]",0,50,6,6,1.0,6,1,1,中核経路
異なる射影,1,20261813,無関係文,犬は公園を走っている,edge,"[94, 218]",0,50,6,6,1.0,6,1,1,中核経路
異なる射影,1,20261813,無関係文,犬は公園を走っている,edge,"[404, 551]",0,50,6,6,1.0,6,1,1,中核経路
異なる射影,1,20261813,無関係文,犬は公園を走っている,edge,"[370, 488]",0,50,6,6,1.0,6,1,1,中核経路
異なる射影,1,20261813,無関係文,犬は公園を走っている,edge,"[94, 413]",0,50,6,6,1.0,6,1,1,中核経路
異なる射影,1,20261813,無関係文,犬は公園を走っている,edge,"[65, 581]",0,50,6,6,1.0,6,1,1,中核経路
異なる射影,1,20261813,無関係文,犬は公園を走っている,edge,"[225, 451]",0,50,6,6,1.0,6,1,1,中核経路
異なる射影,1,20261813,無関係文,犬は公園を走っている,edge,"[145, 348]",0,50,6,6,1.0,6,1,1,中核経路
異なる射影,1,20261813,無関係文,犬は公園を走っている,edge,"[304, 466]",0,50,6,6,1.0,6,1,1,中核経路
異なる射影,1,20261813,無関係文,犬は公園を走っている,edge,"[250, 404]",0,50,6,6,1.0,6,1,1,中核経路
異なる射影,1,20261813,無関係文,犬は公園を走っている,edge,"[80, 145]",0,50,6,6,1.0,6,1,1,中核経路
異なる射影,1,20261813,無関係文,犬は公園を走っている,edge,"[283, 370]",0,50,6,6,1.0,6,1,1,中核経路
異なる射影,1,20261813,無関係文,犬は公園を走っている,edge,"[352, 451]",0,50,6,6,1.0,6,1,1,中核経路
異なる射影,2,20262822,学習文,今日は晴れて気持ちいい,node,258,0,50,6,6,1.0,6,1,1,中核経路
異なる射影,2,20262822,学習文,今日は晴れて気持ちいい,node,266,0,50,6,6,1.0,6,1,1,中核経路
異なる射影,2,20262822,学習文,今日は晴れて気持ちいい,node,522,0,50,6,6,1.0,6,1,1,中核経路
異なる射影,2,20262822,学習文,今日は晴れて気持ちいい,node,526,0,50,6,6,1.0,6,1,1,中核経路
異なる射影,2,20262822,学習文,今日は晴れて気持ちいい,node,532,50,50,1,1,1.0,1,1,1,定着した成長経路
異なる射影,2,20262822,学習文,今日は晴れて気持ちいい,node,280,0,50,6,6,1.0,6,1,1,中核経路
異なる射影,2,20262822,学習文,今日は晴れて気持ちいい,node,281,0,50,6,6,1.0,6,1,1,中核経路
異なる射影,2,20262822,学習文,今日は晴れて気持ちいい,node,283,0,50,6,6,1.0,6,1,1,中核経路
異なる射影,2,20262822,学習文,今日は晴れて気持ちいい,node,285,50,50,1,1,1.0,1,1,1,定着した成長経路
異なる射影,2,20262822,学習文,今日は晴れて気持ちいい,node,30,20,50,2,2,1.0,2,1,1,定着した成長経路
異なる射影,2,20262822,学習文,今日は晴れて気持ちいい,node,543,0,50,6,6,1.0,6,1,1,中核経路
異なる射影,2,20262822,学習文,今日は晴れて気持ちいい,node,549,0,50,6,6,1.0,6,1,1,中核経路
異なる射影,2,20262822,学習文,今日は晴れて気持ちいい,node,293,50,50,1,1,1.0,1,1,1,定着した成長経路
異なる射影,2,20262822,学習文,今日は晴れて気持ちいい,node,58,50,50,1,1,1.0,1,1,1,定着した成長経路
異なる射影,2,20262822,学習文,今日は晴れて気持ちいい,node,320,0,50,6,6,1.0,6,1,1,中核経路
異なる射影,2,20262822,学習文,今日は晴れて気持ちいい,node,326,50,50,1,1,1.0,1,1,1,定着した成長経路
異なる射影,2,20262822,学習文,今日は晴れて気持ちいい,node,327,0,50,6,6,1.0,6,1,1,中核経路
異なる射影,2,20262822,学習文,今日は晴れて気持ちいい,node,584,0,50,6,6,1.0,6,1,1,中核経路
異なる射影,2,20262822,学習文,今日は晴れて気持ちいい,node,583,5,50,4,4,1.0,4,1,1,定着した成長経路
異なる射影,2,20262822,学習文,今日は晴れて気持ちいい,node,77,0,50,6,6,1.0,6,1,1,中核経路
異なる射影,2,20262822,学習文,今日は晴れて気持ちいい,node,333,0,50,6,6,1.0,6,1,1,中核経路
異なる射影,2,20262822,学習文,今日は晴れて気持ちいい,node,358,10,50,3,3,1.0,3,1,1,定着した成長経路
異なる射影,2,20262822,学習文,今日は晴れて気持ちいい,node,364,20,50,2,2,1.0,2,1,1,定着した成長経路
異なる射影,2,20262822,学習文,今日は晴れて気持ちいい,node,114,0,50,6,6,1.0,6,1,1,中核経路
異なる射影,2,20262822,学習文,今日は晴れて気持ちいい,node,370,0,50,6,6,1.0,6,1,1,中核経路
異なる射影,2,20262822,学習文,今日は晴れて気持ちいい,node,125,0,50,6,6,1.0,6,1,1,中核経路
異なる射影,2,20262822,学習文,今日は晴れて気持ちいい,node,127,0,50,6,6,1.0,6,1,1,中核経路
異なる射影,2,20262822,学習文,今日は晴れて気持ちいい,node,392,10,50,3,3,1.0,3,1,1,定着した成長経路
異なる射影,2,20262822,学習文,今日は晴れて気持ちいい,node,138,0,50,6,6,1.0,6,1,1,中核経路
異なる射影,2,20262822,学習文,今日は晴れて気持ちいい,node,139,0,50,6,6,1.0,6,1,1,中核経路
異なる射影,2,20262822,学習文,今日は晴れて気持ちいい,node,144,0,50,6,6,1.0,6,1,1,中核経路
異なる射影,2,20262822,学習文,今日は晴れて気持ちいい,node,147,0,50,6,6,1.0,6,1,1,中核経路
異なる射影,2,20262822,学習文,今日は晴れて気持ちいい,node,153,0,50,6,6,1.0,6,1,1,中核経路
異なる射影,2,20262822,学習文,今日は晴れて気持ちいい,node,428,0,50,6,6,1.0,6,1,1,中核経路
異なる射影,2,20262822,学習文,今日は晴れて気持ちいい,node,174,0,50,6,6,1.0,6,1,1,中核経路
異なる射影,2,20262822,学習文,今日は晴れて気持ちいい,node,431,0,50,6,6,1.0,6,1,1,中核経路
異なる射影,2,20262822,学習文,今日は晴れて気持ちいい,node,192,50,50,1,1,1.0,1,1,1,定着した成長経路
異なる射影,2,20262822,学習文,今日は晴れて気持ちいい,node,459,0,50,6,6,1.0,6,1,1,中核経路
異なる射影,2,20262822,学習文,今日は晴れて気持ちいい,node,208,0,50,6,6,1.0,6,1,1,中核経路
異なる射影,2,20262822,学習文,今日は晴れて気持ちいい,node,214,1,50,5,5,1.0,5,1,1,定着した成長経路
異なる射影,2,20262822,学習文,今日は晴れて気持ちいい,node,215,10,50,3,3,1.0,3,1,1,定着した成長経路
異なる射影,2,20262822,学習文,今日は晴れて気持ちいい,node,218,20,50,2,2,1.0,2,1,1,定着した成長経路
異なる射影,2,20262822,学習文,今日は晴れて気持ちいい,node,488,0,50,6,6,1.0,6,1,1,中核経路
異なる射影,2,20262822,学習文,今日は晴れて気持ちいい,node,496,5,50,4,4,1.0,4,1,1,定着した成長経路
異なる射影,2,20262822,学習文,今日は晴れて気持ちいい,node,248,10,50,3,3,1.0,3,1,1,定着した成長経路
異なる射影,2,20262822,学習文,今日は晴れて気持ちいい,edge,"[327, 522]",0,50,6,6,1.0,6,1,1,中核経路
異なる射影,2,20262822,学習文,今日は晴れて気持ちいい,edge,"[248, 281]",10,50,3,3,1.0,3,1,1,定着した成長経路
異なる射影,2,20262822,学習文,今日は晴れて気持ちいい,edge,"[320, 364]",20,50,2,2,1.0,2,1,1,定着した成長経路
異なる射影,2,20262822,学習文,今日は晴れて気持ちいい,edge,"[58, 358]",50,50,1,1,1.0,1,1,1,定着した成長経路
異なる射影,2,20262822,学習文,今日は晴れて気持ちいい,edge,"[127, 543]",0,50,6,6,1.0,6,1,1,中核経路
異なる射影,2,20262822,学習文,今日は晴れて気持ちいい,edge,"[218, 496]",20,50,2,2,1.0,2,1,1,定着した成長経路
異なる射影,2,20262822,学習文,今日は晴れて気持ちいい,edge,"[30, 549]",20,50,2,2,1.0,2,1,1,定着した成長経路
異なる射影,2,20262822,学習文,今日は晴れて気持ちいい,edge,"[522, 526]",0,50,6,6,1.0,6,1,1,中核経路
異なる射影,2,20262822,学習文,今日は晴れて気持ちいい,edge,"[320, 333]",0,50,6,6,1.0,6,1,1,中核経路
異なる射影,2,20262822,学習文,今日は晴れて気持ちいい,edge,"[208, 583]",5,50,4,4,1.0,4,1,1,定着した成長経路
異なる射影,2,20262822,学習文,今日は晴れて気持ちいい,edge,"[392, 526]",10,50,3,3,1.0,3,1,1,定着した成長経路
異なる射影,2,20262822,学習文,今日は晴れて気持ちいい,edge,"[326, 392]",50,50,1,1,1.0,1,1,1,定着した成長経路
異なる射影,2,20262822,学習文,今日は晴れて気持ちいい,edge,"[258, 428]",0,50,6,6,1.0,6,1,1,中核経路
異なる射影,2,20262822,学習文,今日は晴れて気持ちいい,edge,"[77, 358]",10,50,3,3,1.0,3,1,1,定着した成長経路
異なる射影,2,20262822,学習文,今日は晴れて気持ちいい,edge,"[218, 364]",50,50,1,1,1.0,1,1,1,定着した成長経路
異なる射影,2,20262822,学習文,今日は晴れて気持ちいい,edge,"[77, 138]",0,50,6,6,1.0,6,1,1,中核経路
異なる射影,2,20262822,学習文,今日は晴れて気持ちいい,edge,"[192, 214]",50,50,1,1,1.0,1,1,1,定着した成長経路
異なる射影,2,20262822,学習文,今日は晴れて気持ちいい,edge,"[147, 459]",0,50,6,6,1.0,6,1,1,中核経路
異なる射影,2,20262822,学習文,今日は晴れて気持ちいい,edge,"[488, 496]",5,50,4,4,1.0,4,1,1,定着した成長経路
異なる射影,2,20262822,学習文,今日は晴れて気持ちいい,edge,"[139, 174]",0,50,6,6,1.0,6,1,1,中核経路
異なる射影,2,20262822,学習文,今日は晴れて気持ちいい,edge,"[370, 488]",0,50,6,6,1.0,6,1,1,中核経路
異なる射影,2,20262822,学習文,今日は晴れて気持ちいい,edge,"[214, 283]",1,50,5,5,1.0,5,1,1,定着した成長経路
異なる射影,2,20262822,学習文,今日は晴れて気持ちいい,edge,"[248, 285]",50,50,1,1,1.0,1,1,1,定着した成長経路
異なる射影,2,20262822,学習文,今日は晴れて気持ちいい,edge,"[114, 147]",0,50,6,6,1.0,6,1,1,中核経路
異なる射影,2,20262822,学習文,今日は晴れて気持ちいい,edge,"[153, 258]",0,50,6,6,1.0,6,1,1,中核経路
異なる射影,2,20262822,学習文,今日は晴れて気持ちいい,edge,"[431, 522]",0,50,6,6,1.0,6,1,1,中核経路
異なる射影,2,20262822,学習文,今日は晴れて気持ちいい,edge,"[125, 266]",0,50,6,6,1.0,6,1,1,中核経路
異なる射影,2,20262822,学習文,今日は晴れて気持ちいい,edge,"[153, 215]",10,50,3,3,1.0,3,1,1,定着した成長経路
異なる射影,2,20262822,学習文,今日は晴れて気持ちいい,edge,"[174, 280]",0,50,6,6,1.0,6,1,1,中核経路
異なる射影,2,20262822,学習文,今日は晴れて気持ちいい,edge,"[283, 370]",0,50,6,6,1.0,6,1,1,中核経路
異なる射影,2,20262822,学習文,今日は晴れて気持ちいい,edge,"[327, 431]",0,50,6,6,1.0,6,1,1,中核経路
異なる射影,2,20262822,学習文,今日は晴れて気持ちいい,edge,"[114, 293]",50,50,1,1,1.0,1,1,1,定着した成長経路
異なる射影,2,20262822,学習文,今日は晴れて気持ちいい,edge,"[125, 333]",0,50,6,6,1.0,6,1,1,中核経路
異なる射影,2,20262822,学習文,今日は晴れて気持ちいい,edge,"[266, 549]",0,50,6,6,1.0,6,1,1,中核経路
異なる射影,2,20262822,学習文,今日は晴れて気持ちいい,edge,"[127, 208]",0,50,6,6,1.0,6,1,1,中核経路
異なる射影,2,20262822,学習文,今日は晴れて気持ちいい,edge,"[459, 532]",50,50,1,1,1.0,1,1,1,定着した成長経路
異なる射影,2,20262822,学習文,今日は晴れて気持ちいい,edge,"[138, 281]",0,50,6,6,1.0,6,1,1,中核経路
異なる射影,2,20262822,類似文,今日の天気は最高だ,node,136,0,20,5,6,0.83333333,5,0,0,一時経路
異なる射影,2,20262822,類似文,今日の天気は最高だ,node,392,20,50,2,2,1.0,2,1,1,定着した成長経路
異なる射影,2,20262822,類似文,今日の天気は最高だ,node,138,0,20,4,6,0.66666667,3,0,0,一時経路
異なる射影,2,20262822,類似文,今日の天気は最高だ,node,266,0,50,6,6,1.0,6,1,1,中核経路
異なる射影,2,20262822,類似文,今日の天気は最高だ,node,522,0,50,6,6,1.0,6,1,1,中核経路
異なる射影,2,20262822,類似文,今日の天気は最高だ,node,526,0,50,6,6,1.0,6,1,1,中核経路
異なる射影,2,20262822,類似文,今日の天気は最高だ,node,149,0,50,6,6,1.0,6,1,1,中核経路
異なる射影,2,20262822,類似文,今日の天気は最高だ,node,405,0,50,6,6,1.0,6,1,1,中核経路
異なる射影,2,20262822,類似文,今日の天気は最高だ,node,281,20,20,1,2,0.5,1,0,0,一時経路
異なる射影,2,20262822,類似文,今日の天気は最高だ,node,30,0,50,6,6,1.0,6,1,1,中核経路
異なる射影,2,20262822,類似文,今日の天気は最高だ,node,549,0,50,6,6,1.0,6,1,1,中核経路
異なる射影,2,20262822,類似文,今日の天気は最高だ,node,550,0,50,6,6,1.0,6,1,1,中核経路
異なる射影,2,20262822,類似文,今日の天気は最高だ,node,171,0,50,6,6,1.0,6,1,1,中核経路
異なる射影,2,20262822,類似文,今日の天気は最高だ,node,46,0,50,6,6,1.0,6,1,1,中核経路
異なる射影,2,20262822,類似文,今日の天気は最高だ,node,431,0,50,6,6,1.0,6,1,1,中核経路
異なる射影,2,20262822,類似文,今日の天気は最高だ,node,305,0,50,6,6,1.0,6,1,1,中核経路
異なる射影,2,20262822,類似文,今日の天気は最高だ,node,316,0,50,6,6,1.0,6,1,1,中核経路
異なる射影,2,20262822,類似文,今日の天気は最高だ,node,446,50,50,1,1,1.0,1,1,1,定着した成長経路
異なる射影,2,20262822,類似文,今日の天気は最高だ,node,320,20,50,2,2,1.0,2,1,1,定着した成長経路
異なる射影,2,20262822,類似文,今日の天気は最高だ,node,193,0,50,6,6,1.0,6,1,1,中核経路
異なる射影,2,20262822,類似文,今日の天気は最高だ,node,323,0,50,6,6,1.0,6,1,1,中核経路
異なる射影,2,20262822,類似文,今日の天気は最高だ,node,580,0,50,6,6,1.0,6,1,1,中核経路
異なる射影,2,20262822,類似文,今日の天気は最高だ,node,326,50,50,1,1,1.0,1,1,1,定着した成長経路
異なる射影,2,20262822,類似文,今日の天気は最高だ,node,327,0,50,6,6,1.0,6,1,1,中核経路
異なる射影,2,20262822,類似文,今日の天気は最高だ,node,74,0,50,6,6,1.0,6,1,1,中核経路
異なる射影,2,20262822,類似文,今日の天気は最高だ,node,587,0,50,6,6,1.0,6,1,1,中核経路
異なる射影,2,20262822,類似文,今日の天気は最高だ,node,333,0,50,6,6,1.0,6,1,1,中核経路
異なる射影,2,20262822,類似文,今日の天気は最高だ,node,78,0,50,6,6,1.0,6,1,1,中核経路
異なる射影,2,20262822,類似文,今日の天気は最高だ,node,77,20,20,1,2,0.5,1,0,0,一時経路
異なる射影,2,20262822,類似文,今日の天気は最高だ,node,467,0,50,6,6,1.0,6,1,1,中核経路
異なる射影,2,20262822,類似文,今日の天気は最高だ,node,477,0,50,6,6,1.0,6,1,1,中核経路
異なる射影,2,20262822,類似文,今日の天気は最高だ,node,102,0,50,6,6,1.0,6,1,1,中核経路
異なる射影,2,20262822,類似文,今日の天気は最高だ,node,489,0,50,6,6,1.0,6,1,1,中核経路
異なる射影,2,20262822,類似文,今日の天気は最高だ,node,107,0,20,5,6,0.83333333,5,0,0,一時経路
異なる射影,2,20262822,類似文,今日の天気は最高だ,node,364,50,50,1,1,1.0,1,1,1,定着した成長経路
異なる射影,2,20262822,類似文,今日の天気は最高だ,node,365,0,50,6,6,1.0,6,1,1,中核経路
